,Open,Close,High,Low
15776,16897,16898,16898,16897
15777,16898,16899,16899,16898
15778,16899,16900,16900,16899
15779,16900,16901,16901,16900
15780,16901,16902,16902,16901
15781,16902,16903,16903,16902
15782,16903,16904,16904,16903
15783,16904,16905,16905,16904
15784,16905,16906,16906,16905
15785,16906,16907,16907,16906
15786,16907,16908,16908,16907
15787,16908,16909,16909,16908
15788,16909,16910,16910,16909
15789,16910,16911,16911,16910
15790,16911,16909,16911,16909
15791,16909,16908,16909,16908
15792,16908,16907,16908,16907
15793,16907,16906,16907,16906
15794,16906,16905,16906,16905
15795,16905,16907,16907,16905
15796,16907,16908,16908,16907
15797,16908,16909,16909,16908
15798,16909,16910,16910,16909
15799,16910,16911,16911,16910
15800,16911,16912,16912,16911
15801,16912,16913,16913,16912
15802,16913,16914,16914,16913
15803,16914,16915,16915,16914
15804,16915,16916,16916,16915
15805,16916,16917,16917,16916
15806,16917,16918,16918,16917
15807,16918,16919,16919,16918
15808,16919,16920,16920,16919
15809,16920,16921,16921,16920
15810,16921,16922,16922,16921
15811,16922,16923,16923,16922
15812,16923,16924,16924,16923
15813,16924,16925,16925,16924
15814,16925,16926,16926,16925
15815,16926,16924,16926,16924
15816,16924,16923,16924,16923
15817,16923,16922,16923,16922
15818,16922,16921,16922,16921
15819,16921,16920,16921,16920
15820,16920,16919,16920,16919
15821,16919,16921,16921,16919
15822,16921,16919,16921,16919
15823,16919,16918,16919,16918
15824,16918,16917,16918,16917
15825,16917,16916,16917,16916
15826,16916,16915,16916,16915
15827,16915,16914,16915,16914
15828,16914,16913,16914,16913
15829,16913,16912,16913,16912
15830,16912,16911,16912,16911
15831,16911,16910,16911,16910
15832,16910,16909,16910,16909
15833,16909,16908,16909,16908
15834,16908,16907,16908,16907
15835,16907,16906,16907,16906
15836,16906,16905,16906,16905
15837,16905,16907,16907,16905
15838,16907,16908,16908,16907
15839,16908,16909,16909,16908
15840,16909,16910,16910,16909
15841,16910,16911,16911,16910
15842,16911,16912,16912,16911
15843,16912,16913,16913,16912
15844,16913,16914,16914,16913
15845,16914,16915,16915,16914
15846,16915,16916,16916,16915
15847,16916,16917,16917,16916
15848,16917,16918,16918,16917
15849,16918,16919,16919,16918
15850,16919,16920,16920,16919
15851,16920,16921,16921,16920
15852,16921,16922,16922,16921
15853,16922,16923,16923,16922
15854,16923,16924,16924,16923
15855,16924,16925,16925,16924
15856,16925,16926,16926,16925
15857,16926,16927,16927,16926
15858,16927,16928,16928,16927
15859,16928,16929,16929,16928
15860,16929,16930,16930,16929
15861,16930,16931,16931,16930
15862,16931,16932,16932,16931
15863,16932,16933,16933,16932
15864,16933,16934,16934,16933
15865,16934,16935,16935,16934
15866,16935,16933,16935,16933
15867,16933,16932,16933,16932
15868,16932,16931,16932,16931
15869,16931,16933,16933,16931
15870,16933,16934,16934,16933
15871,16934,16935,16935,16934
15872,16935,16936,16936,16935
15873,16936,16937,16937,16936
15874,16937,16938,16938,16937
15875,16938,16936,16938,16936
15876,16936,16935,16936,16935
15877,16935,16934,16935,16934
15878,16934,16933,16934,16933
15879,16933,16932,16933,16932
15880,16932,16931,16932,16931
15881,16931,16933,16933,16931
15882,16933,16934,16934,16933
15883,16934,16935,16935,16934
15884,16935,16933,16935,16933
15885,16933,16932,16933,16932
15886,16932,16931,16932,16931
15887,16931,16930,16931,16930
15888,16930,16929,16930,16929
15889,16929,16928,16929,16928
15890,16928,16930,16930,16928
15891,16930,16931,16931,16930
15892,16931,16932,16932,16931
15893,16932,16933,16933,16932
15894,16933,16934,16934,16933
15895,16934,16935,16935,16934
15896,16935,16936,16936,16935
15897,16936,16937,16937,16936
15898,16937,16938,16938,16937
15899,16938,16936,16938,16936
15900,16936,16935,16936,16935
15901,16935,16934,16935,16934
15902,16934,16936,16936,16934
15903,16936,16937,16937,16936
15904,16937,16935,16937,16935
15905,16935,16934,16935,16934
15906,16934,16933,16934,16933
15907,16933,16932,16933,16932
15908,16932,16931,16932,16931
15909,16931,16930,16931,16930
15910,16930,16932,16932,16930
15911,16932,16933,16933,16932
15912,16933,16934,16934,16933
15913,16934,16935,16935,16934
15914,16935,16936,16936,16935
15915,16936,16937,16937,16936
15916,16937,16938,16938,16937
15917,16938,16939,16939,16938
15918,16939,16940,16940,16939
15919,16940,16941,16941,16940
15920,16941,16942,16942,16941
15921,16942,16940,16942,16940
15922,16940,16939,16940,16939
15923,16939,16938,16939,16938
15924,16938,16937,16938,16937
15925,16937,16936,16937,16936
15926,16936,16938,16938,16936
15927,16938,16939,16939,16938
15928,16939,16940,16940,16939
15929,16940,16941,16941,16940
15930,16941,16942,16942,16941
15931,16942,16940,16942,16940
15932,16940,16939,16940,16939
15933,16939,16938,16939,16938
15934,16938,16937,16938,16937
15935,16937,16936,16937,16936
15936,16936,16935,16936,16935
15937,16935,16934,16935,16934
15938,16934,16933,16934,16933
15939,16933,16932,16933,16932
15940,16932,16931,16932,16931
15941,16931,16930,16931,16930
15942,16930,16929,16930,16929
15943,16929,16928,16929,16928
15944,16928,16927,16928,16927
15945,16927,16926,16927,16926
15946,16926,16925,16926,16925
15947,16925,16924,16925,16924
15948,16924,16923,16924,16923
15949,16923,16922,16923,16922
15950,16922,16921,16922,16921
15951,16921,16920,16921,16920
15952,16920,16919,16920,16919
15953,16919,16918,16919,16918
15954,16918,16917,16918,16917
15955,16917,16919,16919,16917
15956,16919,16917,16919,16917
15957,16917,16916,16917,16916
15958,16916,16915,16916,16915
15959,16915,16914,16915,16914
15960,16914,16913,16914,16913
15961,16913,16912,16913,16912
15962,16912,16911,16912,16911
15963,16911,16910,16911,16910
15964,16910,16909,16910,16909
15965,16909,16908,16909,16908
15966,16908,16907,16908,16907
15967,16907,16906,16907,16906
15968,16906,16905,16906,16905
15969,16905,16904,16905,16904
15970,16904,16903,16904,16903
15971,16903,16902,16903,16902
15972,16902,16901,16902,16901
15973,16901,16900,16901,16900
15974,16900,16899,16900,16899
15975,16899,16898,16899,16898
15976,16898,16897,16898,16897
15977,16897,16896,16897,16896
15978,16896,16895,16896,16895
15979,16895,16894,16895,16894
15980,16894,16893,16894,16893
15981,16893,16892,16893,16892
15982,16892,16891,16892,16891
15983,16891,16890,16891,16890
15984,16890,16889,16890,16889
15985,16889,16891,16891,16889
15986,16891,16892,16892,16891
15987,16892,16893,16893,16892
15988,16893,16894,16894,16893
15989,16894,16895,16895,16894
15990,16895,16896,16896,16895
15991,16896,16897,16897,16896
15992,16897,16895,16897,16895
15993,16895,16894,16895,16894
15994,16894,16896,16896,16894
15995,16896,16894,16896,16894
15996,16894,16893,16894,16893
15997,16893,16892,16893,16892
15998,16892,16891,16892,16891
15999,16891,16890,16891,16890
16000,16890,16892,16892,16890
16001,16892,16893,16893,16892
16002,16893,16894,16894,16893
16003,16894,16895,16895,16894
16004,16895,16896,16896,16895
16005,16896,16897,16897,16896
16006,16897,16898,16898,16897
16007,16898,16899,16899,16898
16008,16899,16900,16900,16899
16009,16900,16901,16901,16900
16010,16901,16902,16902,16901
16011,16902,16903,16903,16902
16012,16903,16901,16903,16901
16013,16901,16900,16901,16900
16014,16900,16902,16902,16900
16015,16902,16903,16903,16902
16016,16903,16904,16904,16903
16017,16904,16902,16904,16902
16018,16902,16901,16902,16901
16019,16901,16900,16901,16900
16020,16900,16899,16900,16899
16021,16899,16898,16899,16898
16022,16898,16897,16898,16897
16023,16897,16896,16897,16896
16024,16896,16898,16898,16896
16025,16898,16899,16899,16898
16026,16899,16900,16900,16899
16027,16900,16901,16901,16900
16028,16901,16902,16902,16901
16029,16902,16900,16902,16900
16030,16900,16899,16900,16899
16031,16899,16901,16901,16899
16032,16901,16902,16902,16901
16033,16902,16903,16903,16902
16034,16903,16904,16904,16903
16035,16904,16905,16905,16904
16036,16905,16906,16906,16905
16037,16906,16907,16907,16906
16038,16907,16908,16908,16907
16039,16908,16909,16909,16908
16040,16909,16910,16910,16909
16041,16910,16911,16911,16910
16042,16911,16912,16912,16911
16043,16912,16913,16913,16912
16044,16913,16914,16914,16913
16045,16914,16915,16915,16914
16046,16915,16916,16916,16915
16047,16916,16917,16917,16916
16048,16917,16918,16918,16917
16049,16918,16919,16919,16918
16050,16919,16920,16920,16919
16051,16920,16921,16921,16920
16052,16921,16922,16922,16921
16053,16922,16923,16923,16922
16054,16923,16924,16924,16923
16055,16924,16925,16925,16924
16056,16925,16926,16926,16925
16057,16926,16927,16927,16926
16058,16927,16928,16928,16927
16059,16928,16929,16929,16928
16060,16929,16930,16930,16929
16061,16930,16928,16930,16928
16062,16928,16927,16928,16927
16063,16927,16926,16927,16926
16064,16926,16925,16926,16925
16065,16925,16927,16927,16925
16066,16927,16928,16928,16927
16067,16928,16926,16928,16926
16068,16926,16928,16928,16926
16069,16928,16929,16929,16928
16070,16929,16930,16930,16929
16071,16930,16931,16931,16930
16072,16931,16932,16932,16931
16073,16932,16933,16933,16932
16074,16933,16934,16934,16933
16075,16934,16935,16935,16934
16076,16935,16936,16936,16935
16077,16936,16934,16936,16934
16078,16934,16936,16936,16934
16079,16936,16934,16936,16934
16080,16934,16933,16934,16933
16081,16933,16932,16933,16932
16082,16932,16931,16932,16931
16083,16931,16930,16931,16930
16084,16930,16929,16930,16929
16085,16929,16928,16929,16928
16086,16928,16930,16930,16928
16087,16930,16931,16931,16930
16088,16931,16932,16932,16931
16089,16932,16933,16933,16932
16090,16933,16934,16934,16933
16091,16934,16935,16935,16934
16092,16935,16936,16936,16935
16093,16936,16937,16937,16936
16094,16937,16938,16938,16937
16095,16938,16939,16939,16938
16096,16939,16940,16940,16939
16097,16940,16941,16941,16940
16098,16941,16942,16942,16941
16099,16942,16943,16943,16942
16100,16943,16944,16944,16943
16101,16944,16945,16945,16944
16102,16945,16946,16946,16945
16103,16946,16947,16947,16946
16104,16947,16948,16948,16947
16105,16948,16949,16949,16948
16106,16949,16950,16950,16949
16107,16950,16951,16951,16950
16108,16951,16952,16952,16951
16109,16952,16953,16953,16952
16110,16953,16954,16954,16953
16111,16954,16955,16955,16954
16112,16955,16956,16956,16955
16113,16956,16957,16957,16956
16114,16957,16958,16958,16957
16115,16958,16959,16959,16958
16116,16959,16960,16960,16959
16117,16960,16961,16961,16960
16118,16961,16962,16962,16961
16119,16962,16963,16963,16962
16120,16963,16964,16964,16963
16121,16964,16965,16965,16964
16122,16965,16966,16966,16965
16123,16966,16967,16967,16966
16124,16967,16968,16968,16967
16125,16968,16969,16969,16968
16126,16969,16970,16970,16969
16127,16970,16971,16971,16970
16128,16971,16972,16972,16971
16129,16972,16973,16973,16972
16130,16973,16974,16974,16973
16131,16974,16975,16975,16974
16132,16975,16976,16976,16975
16133,16976,16977,16977,16976
16134,16977,16978,16978,16977
16135,16978,16979,16979,16978
16136,16979,16980,16980,16979
16137,16980,16981,16981,16980
16138,16981,16982,16982,16981
16139,16982,16983,16983,16982
16140,16983,16984,16984,16983
16141,16984,16985,16985,16984
16142,16985,16986,16986,16985
16143,16986,16987,16987,16986
16144,16987,16988,16988,16987
16145,16988,16989,16989,16988
16146,16989,16990,16990,16989
16147,16990,16991,16991,16990
16148,16991,16992,16992,16991
16149,16992,16993,16993,16992
16150,16993,16994,16994,16993
16151,16994,16995,16995,16994
16152,16995,16996,16996,16995
16153,16996,16997,16997,16996
16154,16997,16998,16998,16997
16155,16998,16999,16999,16998
16156,16999,17000,17000,16999
16157,17000,17001,17001,17000
16158,17001,17002,17002,17001
16159,17002,17003,17003,17002
16160,17003,17004,17004,17003
16161,17004,17005,17005,17004
16162,17005,17006,17006,17005
16163,17006,17007,17007,17006
16164,17007,17008,17008,17007
16165,17008,17006,17008,17006
16166,17006,17005,17006,17005
16167,17005,17004,17005,17004
16168,17004,17003,17004,17003
16169,17003,17002,17003,17002
16170,17002,17001,17002,17001
16171,17001,17000,17001,17000
16172,17000,16999,17000,16999
16173,16999,16998,16999,16998
16174,16998,16997,16998,16997
16175,16997,16996,16997,16996
16176,16996,16995,16996,16995
16177,16995,16994,16995,16994
16178,16994,16993,16994,16993
16179,16993,16992,16993,16992
16180,16992,16991,16992,16991
16181,16991,16990,16991,16990
16182,16990,16989,16990,16989
16183,16989,16988,16989,16988
16184,16988,16987,16988,16987
16185,16987,16986,16987,16986
16186,16986,16985,16986,16985
16187,16985,16984,16985,16984
16188,16984,16986,16986,16984
16189,16986,16987,16987,16986
16190,16987,16988,16988,16987
16191,16988,16989,16989,16988
16192,16989,16990,16990,16989
16193,16990,16991,16991,16990
16194,16991,16992,16992,16991
16195,16992,16993,16993,16992
16196,16993,16994,16994,16993
16197,16994,16995,16995,16994
16198,16995,16996,16996,16995
16199,16996,16997,16997,16996
16200,16997,16998,16998,16997
16201,16998,16999,16999,16998
16202,16999,17000,17000,16999
16203,17000,17001,17001,17000
16204,17001,17002,17002,17001
16205,17002,17003,17003,17002
16206,17003,17004,17004,17003
16207,17004,17005,17005,17004
16208,17005,17006,17006,17005
16209,17006,17007,17007,17006
16210,17007,17008,17008,17007
16211,17008,17009,17009,17008
16212,17009,17010,17010,17009
16213,17010,17011,17011,17010
16214,17011,17012,17012,17011
16215,17012,17013,17013,17012
16216,17013,17014,17014,17013
16217,17014,17015,17015,17014
16218,17015,17016,17016,17015
16219,17016,17017,17017,17016
16220,17017,17018,17018,17017
16221,17018,17019,17019,17018
16222,17019,17017,17019,17017
16223,17017,17016,17017,17016
16224,17016,17015,17016,17015
16225,17015,17017,17017,17015
16226,17017,17018,17018,17017
16227,17018,17019,17019,17018
16228,17019,17020,17020,17019
16229,17020,17021,17021,17020
16230,17021,17022,17022,17021
16231,17022,17023,17023,17022
16232,17023,17024,17024,17023
16233,17024,17025,17025,17024
16234,17025,17023,17025,17023
16235,17023,17022,17023,17022
16236,17022,17021,17022,17021
16237,17021,17020,17021,17020
16238,17020,17019,17020,17019
16239,17019,17018,17019,17018
16240,17018,17017,17018,17017
16241,17017,17016,17017,17016
16242,17016,17015,17016,17015
16243,17015,17017,17017,17015
16244,17017,17018,17018,17017
16245,17018,17019,17019,17018
16246,17019,17020,17020,17019
16247,17020,17018,17020,17018
16248,17018,17017,17018,17017
16249,17017,17016,17017,17016
16250,17016,17015,17016,17015
16251,17015,17014,17015,17014
16252,17014,17013,17014,17013
16253,17013,17012,17013,17012
16254,17012,17011,17012,17011
16255,17011,17010,17011,17010
16256,17010,17009,17010,17009
16257,17009,17008,17009,17008
16258,17008,17007,17008,17007
16259,17007,17006,17007,17006
16260,17006,17005,17006,17005
16261,17005,17004,17005,17004
16262,17004,17003,17004,17003
16263,17003,17002,17003,17002
16264,17002,17001,17002,17001
16265,17001,17000,17001,17000
16266,17000,16999,17000,16999
16267,16999,16998,16999,16998
16268,16998,16997,16998,16997
16269,16997,16996,16997,16996
16270,16996,16998,16998,16996
16271,16998,16999,16999,16998
16272,16999,17000,17000,16999
16273,17000,17001,17001,17000
16274,17001,17002,17002,17001
16275,17002,17003,17003,17002
16276,17003,17004,17004,17003
16277,17004,17005,17005,17004
16278,17005,17006,17006,17005
16279,17006,17007,17007,17006
16280,17007,17008,17008,17007
16281,17008,17009,17009,17008
16282,17009,17010,17010,17009
16283,17010,17011,17011,17010
16284,17011,17012,17012,17011
16285,17012,17013,17013,17012
16286,17013,17014,17014,17013
16287,17014,17015,17015,17014
16288,17015,17016,17016,17015
16289,17016,17017,17017,17016
16290,17017,17018,17018,17017
16291,17018,17019,17019,17018
16292,17019,17020,17020,17019
16293,17020,17021,17021,17020
16294,17021,17019,17021,17019
16295,17019,17018,17019,17018
